Date,User,Tweet
2017-07-21 22:37:03+00:00,JoeToplyn,Those Ashley Madison users who were hacked are getting an $11 million settlement. It’s in a money market fund at Infidelity Investments.
2017-07-20 21:23:35+00:00,JoeToplyn,"The robotics team from Burundi went missing after competing in Washington DC. Also missing is their robot, the Defect-o-tron 3000."
2017-07-19 21:35:59+00:00,JoeToplyn,"Apple's Steve Jobs is the subject of a new opera. But next year they’re releasing a better, more expensive Apple opera with more fat ladies."
2017-07-18 22:15:35+00:00,JoeToplyn,A new Bloomberg poll said Hillary Clinton is even less popular than Trump.Trump is so competitive that he responded by tripping a blind guy.
2017-07-17 23:21:22+00:00,JoeToplyn,The Muppet Studio said it fired the Kermit the Frog voice actor for “unacceptable business conduct.” They said it was a green-collar crime.
2017-07-16 16:25:08+00:00,JoeToplyn,Yesterday Disney announced plans to build another cruise ship. It’ll even have a new mascot: Mickey Wharf Rat.
2017-07-14 22:09:26+00:00,JoeToplyn,"Last week 35,000 bees were found in a Brooklyn apartment. Inspectors said that a hipster was making artisanal honey in his beard."
2017-07-13 22:28:38+00:00,JoeToplyn,"For the first time, scientists have recorded a movie in the DNA of living cells. Unfortunately the movie was “Baywatch” and the cells died."
2017-07-12 21:12:24+00:00,JoeToplyn,Pres. Trump said about an interview that his son Donald was “open and transparent.” He also said that’s the way he likes Melania’s lingerie.
2017-07-12 00:00:05+00:00,JoeToplyn,"In China some public restrooms use facial recognition to ration toilet paper.They also use an app:If you want more toilet paper,swipe right."
2017-07-10 20:18:54+00:00,JoeToplyn,A new study says Americans make at least 1.5 MM mistakes with medication every year. And a million of those mistakes are made by Bill Cosby.
2017-07-08 20:58:11+00:00,JoeToplyn,"An Iowa woman pleaded guilty to trying to vote for Trump twice. She said she wanted to make America great again, again."
2017-07-07 21:48:39+00:00,JoeToplyn,"At Kennedy Space Center,VP Mike Pence touched a piece of NASA hardware labeled “Do not touch.”Even more shocking,then he had dinner with it."
2017-07-06 21:29:15+00:00,JoeToplyn,"QVC is buying Home Shopping Network. Actually, because QVC acted now, it’s getting two Home Shopping Networks for the same low price."
2017-07-04 18:29:06+00:00,JoeToplyn,"Tonight in New York City, the annual Macy’s fireworks display. It’ll be huge—60,000 colorful explosions. You know, like Trump watching CNN."
2017-07-03 19:18:32+00:00,JoeToplyn,Over the weekend Mexico's Popocatepetl volcano erupted. Experts say it was the biggest Mexican eruption ever not inside a Chipotle restroom.
2017-07-01 21:03:37+00:00,JoeToplyn,"Today in Las Vegas it became legal to buy recreational marijuana. To mark the occasion, Vegas hookers are charging only $420 a minute."
2017-06-30 22:18:03+00:00,JoeToplyn,"In theaters this weekend, “Despicable Me 3.” Another sequel will be directed next year by Hillary Clinton: “Basket of Despicables.”"
2017-06-29 21:36:23+00:00,JoeToplyn,Walgreens drugstore decided not to buy Rite Aid. They were really only buying Rite Aid to disguise that they were also buying the Trojan Co.
2017-06-28 22:09:34+00:00,JoeToplyn,"At a FL swimming pool, 5 kids were sickened by chlorine gas. The good news is, only 4 kids were sickened by swimming in each other’s urine."
2017-06-27 22:08:22+00:00,JoeToplyn,New study says Republican health care bill would raise avg. premium by 74%. The good news is it would only raise your blood pressure by 68%.
2017-06-20 20:08:42+00:00,JoeToplyn,"According to his lawyer, Bill Cosby himself might testify at his retrial. Cosby witnesses say that’s a real wake-up call."
2017-06-19 14:42:27+00:00,JoeToplyn,"On Sat., dairy workers protested at a Ben &amp; Jerry’s ice cream factory. Not only that, Chunky Monkey is accusing the company of fat shaming."
2017-06-17 22:36:33+00:00,JoeToplyn,People are buying last-minute gifts for Father’s Day. You know who can’t decide what to give? The Bill Cosby jury.
2017-06-16 21:13:52+00:00,JoeToplyn,E. coli bacteria were found in drinking water at the U.S. Open. Golfers call that a water hazard for Hole Number Two.
2017-06-15 22:30:40+00:00,JoeToplyn,A Florida woman was arrested for stealing money to pay for a Brazilian butt lift. The good news is it made her body cavity search easier.
2017-06-14 18:33:36+00:00,JoeToplyn,"It’s Flag Day. To celebrate, the Bill Cosby jury spent the day talking about whether old stars should wear stripes."
2017-06-13 16:07:38+00:00,JoeToplyn,A new report says that 1 in 10 people on Earth is obese. The other 9 have never been in a Cheesecake Factory.
2017-06-12 21:07:51+00:00,JoeToplyn,Jury deliberations are about to begin in the Bill Cosby trial. Cosby is so tense that he offered himself something to help himself relax.
2017-06-10 22:23:46+00:00,JoeToplyn,A Connecticut woman got video footage of an albino porcupine.It’s very rare.It has more white pricks than a busload of French wine stewards.
2017-06-09 22:20:52+00:00,JoeToplyn,"In the Bill Cosby case today, the prosecution rested. But when they woke up, they were groggy and disoriented."
2017-06-08 21:41:21+00:00,JoeToplyn,A Florida man was arrested for calling 911 and asking for a ride to Hooters. Apparently he thought Hooters needed another boob.
2017-06-07 15:21:31+00:00,JoeToplyn,Former FBI Director James Comey is testifying today. President Trump is worried. He heard “Comey” and he thought his hair was talking.
2017-06-06 19:59:58+00:00,JoeToplyn,"In NH, a fugitive sex offender was arrested during a karaoke contest. Police were tipped off by what he was doing to the microphone."
2017-06-05 18:43:31+00:00,JoeToplyn,"India hopes its new rocket can carry humans into space. Indians in space...perfect. If the rocket doesn’t work, Tech Support is right there."
2017-06-03 21:52:16+00:00,JoeToplyn,President Trump filed for an extension on his 2016 taxes. The weird part is he also filed to get extensions for his hair.
2017-06-02 23:40:49+00:00,JoeToplyn,"On opening night, “Wonder Woman” took in $11 million. It’s so unfair. That was only 72% of what “Wonder Man” earned for the same movie."
2017-06-01 22:12:14+00:00,JoeToplyn,A huge crack is growing fast in an Antarctic ice shelf. Experts say the frosty chasm is even bigger than the one between Trump and Melania.
2017-06-01 00:49:39+00:00,JoeToplyn,"Google says the most misspelled word in S Dakota is “college.” If U can’t spell “college,”how R U going to read all those rejection letters?"
2017-05-30 22:55:38+00:00,JoeToplyn,The Three Mile Island nuclear plant is closing. So now experts predict that the next partial meltdown will be of the White House staff.
2017-05-29 21:53:26+00:00,JoeToplyn,"Man proposed to girlfriend in a hot air balloon,then it crashed.So the bride will have something old,something new,and something black&amp;blue."
2017-05-27 20:15:18+00:00,JoeToplyn,"Today was the final day of the G7 Summit. There was an awkward moment when Angela Merkel said “G7” and President Trump yelled, “Bingo!”"
2017-05-26 21:45:40+00:00,JoeToplyn,"A Texas fisherman reeled in a huge bass using a McDonald's Chicken McNugget as bait. Coincidentally, that’s also how Melania hooked Trump."
2017-05-25 23:31:56+00:00,JoeToplyn,"The reviews are terrible for the new “Baywatch” movie. But this is fun: Partway through the movie, the audience walks out in slow-motion."
2017-05-24 23:21:18+00:00,JoeToplyn,"In Brazil, miners found an emerald weighing over 600 pounds. Even more impressive, one of the miners smuggled it out in his rectum."
2017-05-24 00:10:54+00:00,JoeToplyn,Today jury selection continued for the trial of Bill Cosby. There was an awkward moment when he tried to go skinny-dipping in the jury pool.
2017-05-23 00:41:17+00:00,JoeToplyn,A ridge on Mt Everest known as the Hillary Step has collapsed.Mountaineers say it’s the worst collapse involving Hillary since the election.
2017-05-20 22:07:41+00:00,JoeToplyn,"It’s World Whisky Day. To mark the occasion, Bill Cosby introduced his own brand of single-malt roofie."
2017-05-19 22:02:07+00:00,JoeToplyn,"In China, a kung fu master pulled a bus down the street using his genitals. In this country, that’s called pubic transportation."
2017-05-18 21:03:09+00:00,JoeToplyn,News from the Pompeii archaeological site: somebody stole an ancient ornamental stud. Wait...somebody stole Warren Beatty?
2017-05-17 22:46:23+00:00,JoeToplyn,Jennifer Lawrence sez she won't apologize for dancing on a stripper pole.But the stripper pole apologized for the dance only lasting 18 secs
2017-05-16 21:35:25+00:00,JoeToplyn,Study says the beach on Henderson Island has the world’s highest density of plastic trash.But that’s during a clambake with the Kardashians.
2017-05-15 22:26:58+00:00,JoeToplyn,Tomorrow President Trump is meeting with the leader of Turkey. Apparently Trump wants to discuss the best way to thaw a 20-lb. Butterball.
2017-05-14 00:33:49+00:00,JoeToplyn,Fox just picked up a second season of its show “The Exorcist.” Apparently women at Fox want to be ready in case Bill O’Reilly comes back.
2017-05-12 21:35:39+00:00,JoeToplyn,The US and China reached an agreement on poultry &amp; natural gas. Trump agreed that whenever he eats General Tso’s Chicken he’ll take a Beano.
2017-05-11 22:04:33+00:00,JoeToplyn,Today Trump signed an order to upgrade U.S. cyber security. North Korea responded by launching a cyberattack but its Angry Bird exploded.
2017-05-10 22:38:54+00:00,JoeToplyn,State Dept. is warning Americans to stay away from N Korea.That’s bad news for Ja Rule. Now he has to cancel his Fyre Festival in Pyongyang.
2017-05-09 22:07:54+00:00,JoeToplyn,Research suggests that modern violins outperform the old ones made by Stradivarius. That’s because Stradivarius got his G-strings from Cher.
2017-05-08 21:42:44+00:00,JoeToplyn,A new trend in plastic surgery is the belly button makeover. What they do is comb out your navel lint and attach extensions.
2017-05-06 18:30:17+00:00,JoeToplyn,"Today is the Kentucky Derby, an amazing event. Once it starts, it takes only two minutes for us to go back to not caring about horse racing."
2017-05-05 23:47:30+00:00,JoeToplyn,Crayola is adding a new blue crayon to its crayon box. Experts say more blue crayons would have been added if Hillary had campaigned harder.
2017-05-04 21:28:19+00:00,JoeToplyn,"Trump plans to visit the Vatican,Israel,and Saudi Arabia. It’s so he can repeal and replace Obama’s joke about a priest,a rabbi,and an imam."
2017-05-04 00:14:35+00:00,JoeToplyn,A photo taken in the White House exposed Steve Bannon’s whiteboard. He said he uses whiteboards because they’re better than non-whiteboards.
2017-05-02 20:41:31+00:00,JoeToplyn,"A dispatcher in Cleveland was snoring on a 911 call.No surprise she fell asleep. She works full-time,goes to college,and lives in Cleveland."
2017-05-01 21:17:09+00:00,JoeToplyn,"7 Ty Cobb baseball cards just sold for a combined $3 million. It would have been only $1 million, but each card came with a ballpark hotdog."
2017-04-29 17:32:22+00:00,JoeToplyn,An Ohio family was surprised when Facebook’s Mark Zuckerberg came to dinner. Unfortunately he ate a bad clam and his stomach unfriended it.
2017-04-29 00:20:53+00:00,JoeToplyn,"North Korea fired another missile that broke up in mid-air. Kim Jong-un was so furious, he vowed to develop a powerful new Krazy Glue."
2017-04-27 21:55:57+00:00,JoeToplyn,A new study says that drinking heavily at Oktoberfest can cause an abnormal heart rhythm. The good news is the rhythm is a catchy polka.
2017-04-26 23:47:40+00:00,JoeToplyn,"Bill Cosby has plans to perform on stage again. He says there will be no cover charge, but a two-spiked-drink minimum."
2017-04-25 23:00:03+00:00,JoeToplyn,A new study says that a typical swimming pool contains eight gallons of urine. The secret study was released by WikiLeaks.
2017-04-24 22:33:03+00:00,JoeToplyn,Black females at Fox News claim they were forced to arm wrestle white females.Apparently it was either that or tongue wrestle Bill O’Reilly.
2017-04-22 18:09:56+00:00,JoeToplyn,"VP Mike Pence warned North Korea that “all options are on the table.” Kim Jong-un responded by saying, “Then pass me that Cinnabon.”"
2017-04-19 20:25:05+00:00,JoeToplyn,Today Fox News officially fired Bill O’Reilly. Apparently they gave him the pink slip after he reached under a coworker’s pink slip.
